Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description
Crub,"corso Umberto I 125, Cava de' Tirreni, 84013, Italy","Cava de' Tirreni, Italy","€€","Seafood, Modern Cuisine",14.7097243,40.697891,+39089344715,https://guide.michelin.com/en/campania/cava-de-tirreni/restaurant/crub,https://www.crubrestaurant.it/,"Selected Restaurants",0,"Air conditioning","A modern restaurant with an elegant, contemporary decor situated on the main pedestrian street in the town centre. The menu features an excellent selection of raw dishes, as well as a good choice of oysters and caviar, plus an equally delicious house speciality: fried pizza marinara with San Marzano tomato cream, garlic mayonnaise, black olive ash and Cetara anchovies. Sparkling wines are to the fore on the wine list."
"/gu.stà.re/ oltrecucina","via Antonio Gramsci 20/b, Borgomanero, 28021, Italy","Borgomanero, Italy","€€","Modern Cuisine",8.4657234,45.6984614,+393459778016,https://guide.michelin.com/en/piemonte/borgomanero/restaurant/gu-sta-re-oltrecucina,http://www.gustareoltrecucina.it,"Selected Restaurants",0,"Air conditioning,Wheelchair access","An attractive contemporary-style restaurant right in the town centre, with a striking colour scheme and minimalist decor. The cuisine is inspired by traditional Piedmontese recipes which are reinterpreted with an imaginative touch by young, talented chef Valentina Maioni who selects top-quality ingredients and cooks with real passion."
"Rendenèr Alpine Food","Via Sorano 35, Pinzolo, 38086, Italy","Pinzolo, Italy","€€",Contemporary,10.7632894,46.1616602,+390465502008,https://guide.michelin.com/en/trentino-alto-adige/pinzolo/restaurant/rendener-alpine-food,https://rendeneralpinefood.it/,"Selected Restaurants",0,"Car park","Situated within the Lory hotel, this restaurant has a contemporary decor and wooden tables that give it an informal ambience. Here, the young talented chef creates Alpine cuisine from carefully chosen seasonal ingredients, with menus changing throughout the year. In spring, for example, ingredients include Alpine sow-thistle, Mugo pine shoots, woodruff and lichen, while in summer herbs and flowers from the restaurant’s own organic kitchen garden add extra flavour to dishes. An interesting wine list with a focus on regional labels completes the picture."
Umami,"Via Ugo Secondo Partigiano 1, Badalucco, 18010, Italy","Badalucco, Italy","€€","Modern Cuisine",7.8439315,43.9198701,+393313386005,https://guide.michelin.com/en/liguria/badalucco/restaurant/umami-1211596,https://www.umamirestaurant.it/,"Selected Restaurants",0,"Terrace,Wheelchair access","A young chef with experience in renowned restaurants has taken over the old kindergarten in this village and transformed it into a delightful restaurant. Here, he serves contemporary cuisine, often influenced by local traditions and showcased on tasting menus from which individual dishes can be ordered à la carte style. In summer, there’s an attractive outdoor space practically on the banks of the Argentina river, which gives its name to the valley in which this village is situated."
"Visione Restaurant and Living","Strada Nicolini Basso 34, loc. Tre Stelle, Barbaresco, 12050, Italy","Barbaresco, Italy","€€€","Contemporary, Piedmontese",8.0839593,44.7065543,+393281340218,https://guide.michelin.com/en/piemonte/barbaresco/restaurant/visione-restaurant-and-living,https://www.ristorantevisione.it,"Selected Restaurants",0,"Air conditioning,Car park","At this restaurant, new chef Emanuele Bellomo serves three tasting menus – one focuses on traditional dishes, another has a more modern and imaginative flavour, while the third is a surprise menu which allows the chef to demonstrate his skill to the full (all dishes are also available à la carte style). Situated in the Casa Nicolini hotel in a quiet, panoramic location, the restaurant boasts fine views of the hills through its dining room windows and from its terrace, where a bar and bistro with a more concise and reasonably priced menu are set up in the summer months."
"Ristorante de LEN","Via Cesare Battisti 66, Cortina d'Ampezzo, 32043, Italy","Cortina d'Ampezzo, Italy","€€","Regional Cuisine",12.13403,46.53884,+3904364246,https://guide.michelin.com/en/veneto/cortina-d-ampezzo/restaurant/de-len,https://hoteldelen.it,"Selected Restaurants",0,"Wheelchair access","Just a stone’s throw from the central and very busy Corso Italia, this restaurant has an elegant Alpine feel. Here, subtle lighting, soft background music and larch wood cladding on the walls create an ambience with an attractive blend of the modern and traditional. The cuisine takes inspiration from the local region, with specialities interpreted with a contemporary twist, including a focus on vegetable- and cheese-based dishes such as the excellent “fonduta di Saporito d'alpeggio” (fondue)."
AceroRosso,"Via Ruvignan 1, Vodo di Cadore, 32040, Italy","Vodo di Cadore, Italy","€€","Regional Cuisine",12.2787883,46.4108978,+390435489653,https://guide.michelin.com/en/veneto/vodo-di-cadore/restaurant/acerorosso,https://www.acerorossodolomiti.it,"Selected Restaurants",0,"Car park,Terrace,Wheelchair access","This secluded mountain chalet immersed in verdant woodland boasts a welcoming dining room with a decidedly Alpine feel thanks to the profusion of wood and a warming open fire. The cuisine is also regional in style, featuring local recipes and ingredients albeit with a contemporary touch. Popular dishes include the rack of lamb cooked at low temperature and served with creamed sweetcorn, leek fondant and its own jus."
"Café Les Paillotes","piazza Le Laudi 2, Pescara, 65129, Italy","Pescara, Italy","€€€","Modern Cuisine, Seafood",14.2397968,42.4548186,+3908561809,https://guide.michelin.com/en/abruzzo/pescara/restaurant/cafe-les-paillotes,https://www.lespaillotes.it/,"Selected Restaurants",0,"Air conditioning,Interesting wine list,Restaurant offering vegetarian menus,Terrace,Wheelchair access","This old acquaintance of the Michelin Guide now has a new chef at the helm! Although the decor and furnishings remain the same with a slightly old-fashioned feel, the cuisine is modern yet with no unnecessary frills and has a fresh and generous flavour. Highlights on the menu include the new raw fish options, which have an entire tasting menu to themselves. The well-stocked wine cellar is home to around 500 labels which offer good value for money."
Meylas,"Al Raha Beach, Al Muneera, Abu Dhabi","Abu Dhabi",$,"Emirati Cuisine",54.604805,24.4524283,+97124448884,https://guide.michelin.com/en/abu-dhabi-emirate/abu-dhabi/restaurant/meylas,https://www.meylas.com/ar/,"Selected Restaurants",0,"Air conditioning,Car park,Terrace","It may be a little hard to find but this all-day eatery hidden away among the apartment blocks of Al Muneera Island is well worth seeking out. It began life as a food truck but now the two sisters behind it have a thriving business where their passion for their country and its food culture are clear for all to see. The chefs in the on-view kitchen prepare a menu of authentic and satisfying Emirati dishes."
"Punjab Grill","The Ritz-Carlton Hotel, Grand Canal, Venetian Village, 3rd Street, Al Rawdah, Abu Dhabi","Abu Dhabi",$$,Indian,54.4866037,24.4130131,+971506683054,https://guide.michelin.com/en/abu-dhabi-emirate/abu-dhabi/restaurant/punjab-grill-1202917,https://www.punjabgrill.me/,"Selected Restaurants",0,"Air conditioning,Car park,Great view,Terrace,Wheelchair access","There are Punjab Grills dotted around the world and this outpost, located in the Venetian Village, part of the sprawling acreage of the Ritz-Carlton hotel, is one of the more established branches, having opened in 2015. Ask for one of the booths and sit back and enjoy the Northern Indian specialities and the attentive service. They also have an attractive waterfront location and a terrace from which to enjoy it."
"Em Sherif Sea Café","Rosewood Abu Dhabi Hotel, Zayed the First Street, Al Maryah Island, Abu Dhabi","Abu Dhabi",$$$,Lebanese,54.38686,24.499465,+97126262895,https://guide.michelin.com/en/abu-dhabi-emirate/abu-dhabi/restaurant/em-sherif-sea-cafe,https://www.rosewoodhotels.com/en/abu-dhabi/dining/em-sherif-sea-cafe,"Selected Restaurants",0,"Air conditioning,Car park,Great view,Terrace,Valet parking,Wheelchair access","Meaning “mother of Sherif” in Arabic, this restaurant pays homage to the original Beirut branch first opened in 2011. Situated inside the Rosewood hotel, this light, contemporary space offers far reaching views of the water surrounding Al Maryah Island and interiors boasting Portuguese Azulejo hand-painted wall tiles. The authentic menu is seafood focused – make sure you check out the seafood counter as you arrive – and has a wide variety of vibrant, well-balanced Lebanese dishes made for sharing."
"La Petite Maison (LPM)","L1, The Galleria, Al Maryah Island, Abu Dhabi","Abu Dhabi",$$$$,French,54.3877192,24.5022687,+97126929600,https://guide.michelin.com/en/abu-dhabi-emirate/abu-dhabi/restaurant/lpm-1202403,https://lpmrestaurants.com/abu-dhabi/,"Selected Restaurants",0,"Air conditioning,Brunch,Interesting wine list,Terrace,Valet parking,Wheelchair access","The history of La Petite Maison (LPM) began in London in 2007, with further outposts opening around the world in the years since. Here in The Galleria, customers can judge it for themselves, with cuisine prepared with French-Mediterranean touches and served by a well-trained team in elegant surroundings. Dishes like thinly sliced octopus or salt-baked sea bass will put you in a sunny mood; and be sure to leave room for desserts."
"Cafe Milano","Four Seasons Hotel, The Galleria Level 1, Al Maryah Island, Abu Dhabi","Abu Dhabi",$$$,Italian,54.3880826,24.5027454,+97123332444,https://guide.michelin.com/en/abu-dhabi-emirate/abu-dhabi/restaurant/cafe-milano,https://www.fourseasons.com/abudhabi/dining/restaurants/cafe_milano/,"Selected Restaurants",0,"Air conditioning,Great view,Terrace,Wheelchair access","Powerbrokers, movers and shakers in Washington DC will be familiar with the original Café Milano. This elegant sibling is in the Four Seasons – and if you want to be seen enjoying la dolce vita, then start with an aperitivo in the bar. The Italian chef and his team confidently prepare authentic Italian dishes; the homemade pastas are a highlight. There’s also a great terrace."
NIRI,"Building 9, Mamsha Al Saadiyat, Abu Dhabi","Abu Dhabi",$$,"Japanese Contemporary",54.4068304,24.5383551,+97125468887,https://guide.michelin.com/en/abu-dhabi-emirate/abu-dhabi/restaurant/niri,https://www.nirirestaurant.com/,"Selected Restaurants",0,"Air conditioning,Car park,Counter dining,Great view,Notable sake list,Terrace,Wheelchair access","Grab a seat at the counter of this contemporary Japanese restaurant to watch the chefs prepare your dishes over the robata grill. The ingredients are top-notch, and the kitchen is clearly motivated. The pared-back interior is very on-trend and comes complete with a sakura tree. People-watchers and anyone who enjoys a good sea view will prefer a seat on the terrace as this spot on Mamsha Al Saadiyat is hard to beat."
